fecha,indicador,operadora,valor,origen_valor
01/02/2018,Compras en POS con Tarjeta de Crédito,1560599,1436405,OMP 01
01/03/2018,Compras en POS con Tarjeta de Crédito,1560599,1443955,OMP 01
01/04/2018,Compras en POS con Tarjeta de Crédito,1560599,1607149,OMP 01
01/05/2018,Compras en POS con Tarjeta de Crédito,1560599,1582679,OMP 01
01/06/2018,Compras en POS con Tarjeta de Crédito,1560599,1513014,OMP 01
01/07/2018,Compras en POS con Tarjeta de Crédito,1560599,1797169,OMP 01
01/08/2018,Compras en POS con Tarjeta de Crédito,1560599,1671581,OMP 01
01/09/2018,Compras en POS con Tarjeta de Crédito,1560599,1531158,OMP 01
01/10/2018,Compras en POS con Tarjeta de Crédito,1560599,1783306,OMP 01
01/11/2018,Compras en POS con Tarjeta de Crédito,1560599,1735737,OMP 01
01/12/2018,Compras en POS con Tarjeta de Crédito,1560599,1621623,OMP 01
01/01/2019,Compras en POS con Tarjeta de Crédito,1560599,1718665,OMP 01
01/02/2019,Compras en POS con Tarjeta de Crédito,1560599,1565041,OMP 01
01/03/2019,Compras en POS con Tarjeta de Crédito,1560599,1599283,OMP 01
01/04/2019,Compras en POS con Tarjeta de Crédito,1560599,1739694,OMP 01
01/05/2019,Compras en POS con Tarjeta de Crédito,1560599,1746323,OMP 01
01/06/2019,Compras en POS con Tarjeta de Crédito,1560599,1594638,OMP 01
01/07/2019,Compras en POS con Tarjeta de Crédito,1560599,1864487,OMP 01
01/08/2019,Compras en POS con Tarjeta de Crédito,1560599,1748297,OMP 01
01/09/2019,Compras en POS con Tarjeta de Crédito,1560599,1784883,OMP 01
01/10/2019,Compras en POS con Tarjeta de Crédito,1560599,1815023,OMP 01
01/11/2019,Compras en POS con Tarjeta de Crédito,1560599,1790542,OMP 01
01/12/2019,Compras en POS con Tarjeta de Crédito,1560599,1848978,OMP 01
01/01/2020,Compras en POS con Tarjeta de Crédito,1560599,1696792,OMP 01
01/02/2020,Compras en POS con Tarjeta de Crédito,1560599,1661104,OMP 01
01/03/2020,Compras en POS con Tarjeta de Crédito,1560599,1367317,OMP 01
01/04/2020,Compras en POS con Tarjeta de Crédito,1560599,640695,OMP 01
01/05/2020,Compras en POS con Tarjeta de Crédito,1560599,795444,OMP 01
01/06/2020,Compras en POS con Tarjeta de Crédito,1560599,958225,OMP 01
01/07/2020,Compras en POS con Tarjeta de Crédito,1560599,1090698,OMP 01
01/08/2020,Compras en POS con Tarjeta de Crédito,1560599,1106891,OMP 01
01/09/2020,Compras en POS con Tarjeta de Crédito,1560599,1134699,OMP 01
01/10/2020,Compras en POS con Tarjeta de Crédito,1560599,1298620,OMP 01
01/11/2020,Compras en POS con Tarjeta de Crédito,1560599,1429871,OMP 01
01/12/2020,Compras en POS con Tarjeta de Crédito,1560599,1466840,OMP 01
01/01/2021,Compras en POS con Tarjeta de Crédito,1560599,1361907.4,OMP 01
01/02/2021,Compras en POS con Tarjeta de Crédito,1560599,1424916.4,OMP 01
01/03/2021,Compras en POS con Tarjeta de Crédito,1560599,1568163.8,OMP 01
01/04/2021,Compras en POS con Tarjeta de Crédito,1560599,1365750.4,OMP 01
01/05/2021,Compras en POS con Tarjeta de Crédito,1560599,1526530.4,OMP 01
01/06/2021,Compras en POS con Tarjeta de Crédito,1560599,1518994.8,OMP 01
01/07/2021,Compras en POS con Tarjeta de Crédito,1560599,1630960,OMP 01
01/08/2021,Compras en POS con Tarjeta de Crédito,1560599,1889117.8,OMP 01
01/09/2021,Compras en POS con Tarjeta de Crédito,1560599,1840004.4,OMP 01
01/10/2021,Compras en POS con Tarjeta de Crédito,1560599,1829779.4,OMP 01
01/11/2021,Compras en POS con Tarjeta de Crédito,1560599,2143380.2,OMP 01
01/12/2021,Compras en POS con Tarjeta de Crédito,1560599,2025060,OMP 01
01/01/2022,Compras en POS con Tarjeta de Crédito,1560599,1852549,OMP 01
01/02/2022,Compras en POS con Tarjeta de Crédito,1560599,1638791,OMP 01
01/03/2022,Compras en POS con Tarjeta de Crédito,1560599,2226331,OMP 01
01/04/2022,Compras en POS con Tarjeta de Crédito,1560599,1961017,OMP 01
01/05/2022,Compras en POS con Tarjeta de Crédito,1560599,2279510,OMP 01
01/06/2022,Compras en POS con Tarjeta de Crédito,1560599,2218341,OMP 01
01/07/2022,Compras en POS con Tarjeta de Crédito,1560599,2267334,OMP 01
01/08/2022,Compras en POS con Tarjeta de Crédito,1560599,2598241,OMP 01
01/09/2022,Compras en POS con Tarjeta de Crédito,1560599,2374146,OMP 01
01/10/2022,Compras en POS con Tarjeta de Crédito,1560599,2426569,OMP 01
01/11/2022,Compras en POS con Tarjeta de Crédito,1560599,2421746,OMP 01
01/12/2022,Compras en POS con Tarjeta de Crédito,1560599,2329978,OMP 01
01/01/2023,Compras en POS con Tarjeta de Crédito,1560599,2427234,OMP 01
01/02/2023,Compras en POS con Tarjeta de Crédito,1560599,2229239,OMP 01
01/03/2023,Compras en POS con Tarjeta de Crédito,1560599,2518047,OMP 01
01/04/2023,Compras en POS con Tarjeta de Crédito,1560599,2223291,OMP 01
01/05/2023,Compras en POS con Tarjeta de Crédito,1560599,2701451,OMP 01
01/06/2023,Compras en POS con Tarjeta de Crédito,1560599,2595731,OMP 01
01/07/2023,Compras en POS con Tarjeta de Crédito,1560599,2806895,OMP 01
01/08/2023,Compras en POS con Tarjeta de Crédito,1560599,2927812,OMP 01
01/09/2023,Compras en POS con Tarjeta de Crédito,1560599,2807694,OMP 01
01/10/2023,Compras en POS con Tarjeta de Crédito,1560599,3247176,OMP 01
01/11/2023,Compras en POS con Tarjeta de Crédito,1560599,3085899,OMP 01
01/12/2023,Compras en POS con Tarjeta de Crédito,1560599,2980156,OMP 01
01/01/2024,Compras en POS con Tarjeta de Crédito,1560599,3255096,OMP 01
01/02/2024,Compras en POS con Tarjeta de Crédito,1560599,3071045,OMP 01
01/03/2024,Compras en POS con Tarjeta de Crédito,1560599,3072384,OMP 01
01/04/2024,Compras en POS con Tarjeta de Crédito,1560599,3655253,OMP 01
01/05/2024,Compras en POS con Tarjeta de Crédito,1560599,3533548,OMP 01
01/06/2024,Compras en POS con Tarjeta de Crédito,1560599,3354425,OMP 01
01/07/2024,Compras en POS con Tarjeta de Crédito,1560599,4113979,OMP 01
01/08/2024,Compras en POS con Tarjeta de Crédito,1560599,4009247,OMP 01
01/09/2024,Compras en POS con Tarjeta de Crédito,1560599,3787188,OMP 01
01/10/2024,Compras en POS con Tarjeta de Crédito,1560599,4666923,OMP 01
01/11/2024,Compras en POS con Tarjeta de Crédito,1560599,4807631,OMP 01
01/12/2024,Compras en POS con Tarjeta de Crédito,1560599,5656026,OMP 01
01/01/2025,Compras en POS con Tarjeta de Crédito,1560599,5604923,OMP 01
01/02/2025,Compras en POS con Tarjeta de Crédito,1560599,5559964,OMP 01
01/03/2025,Compras en POS con Tarjeta de Crédito,1560599,6355833,OMP 01
01/04/2025,Compras en POS con Tarjeta de Crédito,1560599,6042524,OMP 01
01/05/2025,Compras en POS con Tarjeta de Crédito,1560599,6180114,OMP 01
01/06/2025,Compras en POS con Tarjeta de Crédito,1560599,6374737,OMP 01
01/07/2025,Compras en POS con Tarjeta de Crédito,1560599,7079715,OMP 01
01/08/2025,Compras en POS con Tarjeta de Crédito,1560599,7064276,OMP 01
01/09/2025,Compras en POS con Tarjeta de Crédito,1560599,7974624,OMP 01
01/10/2025,Compras en POS con Tarjeta de Crédito,1560599,7617230,OMP 01
01/11/2025,Compras en POS con Tarjeta de Crédito,1560599,7018990,OMP 01
01/12/2025,Compras en POS con Tarjeta de Crédito,1560599,8000225,OMP 01
01/01/2026,Compras en POS con Tarjeta de Crédito,1560599,7140317,OMP 01
01/02/2026,Compras en POS con Tarjeta de Crédito,1560599,6840838,OMP 01
01/03/2026,Compras en POS con Tarjeta de Crédito,1560599,7761676,OMP 01
01/02/2018,Compras en Internet con Tarjeta de Crédito,29920,25725,OMP 01
01/03/2018,Compras en Internet con Tarjeta de Crédito,29920,26094,OMP 01
01/04/2018,Compras en Internet con Tarjeta de Crédito,29920,31324,OMP 01
01/05/2018,Compras en Internet con Tarjeta de Crédito,29920,29094,OMP 01
01/06/2018,Compras en Internet con Tarjeta de Crédito,29920,25728,OMP 01
01/07/2018,Compras en Internet con Tarjeta de Crédito,29920,31679,OMP 01
01/08/2018,Compras en Internet con Tarjeta de Crédito,29920,30865,OMP 01
01/09/2018,Compras en Internet con Tarjeta de Crédito,29920,25345,OMP 01
01/10/2018,Compras en Internet con Tarjeta de Crédito,29920,30954,OMP 01
01/11/2018,Compras en Internet con Tarjeta de Crédito,29920,33515,OMP 01
01/12/2018,Compras en Internet con Tarjeta de Crédito,29920,27464,OMP 01
01/01/2019,Compras en Internet con Tarjeta de Crédito,29920,35745,OMP 01
01/02/2019,Compras en Internet con Tarjeta de Crédito,29920,30451,OMP 01
01/03/2019,Compras en Internet con Tarjeta de Crédito,29920,30627,OMP 01
01/04/2019,Compras en Internet con Tarjeta de Crédito,29920,32979,OMP 01
01/05/2019,Compras en Internet con Tarjeta de Crédito,29920,30517,OMP 01
01/06/2019,Compras en Internet con Tarjeta de Crédito,29920,27690,OMP 01
01/07/2019,Compras en Internet con Tarjeta de Crédito,29920,34693,OMP 01
01/08/2019,Compras en Internet con Tarjeta de Crédito,29920,32504,OMP 01
01/09/2019,Compras en Internet con Tarjeta de Crédito,29920,31439,OMP 01
01/10/2019,Compras en Internet con Tarjeta de Crédito,29920,38146,OMP 01
01/11/2019,Compras en Internet con Tarjeta de Crédito,29920,35191,OMP 01
01/12/2019,Compras en Internet con Tarjeta de Crédito,29920,37587,OMP 01
01/01/2020,Compras en Internet con Tarjeta de Crédito,29920,36145,OMP 01
01/02/2020,Compras en Internet con Tarjeta de Crédito,29920,35680,OMP 01
01/03/2020,Compras en Internet con Tarjeta de Crédito,29920,35555,OMP 01
01/04/2020,Compras en Internet con Tarjeta de Crédito,29920,38103,OMP 01
01/05/2020,Compras en Internet con Tarjeta de Crédito,29920,47587,OMP 01
01/06/2020,Compras en Internet con Tarjeta de Crédito,29920,54077,OMP 01
01/07/2020,Compras en Internet con Tarjeta de Crédito,29920,55278,OMP 01
01/08/2020,Compras en Internet con Tarjeta de Crédito,29920,61564,OMP 01
01/09/2020,Compras en Internet con Tarjeta de Crédito,29920,66255,OMP 01
01/10/2020,Compras en Internet con Tarjeta de Crédito,29920,76592,OMP 01
01/11/2020,Compras en Internet con Tarjeta de Crédito,29920,89574,OMP 01
01/12/2020,Compras en Internet con Tarjeta de Crédito,29920,88319,OMP 01
01/01/2021,Compras en Internet con Tarjeta de Crédito,29920,83321,OMP 01
01/02/2021,Compras en Internet con Tarjeta de Crédito,29920,88444,OMP 01
01/03/2021,Compras en Internet con Tarjeta de Crédito,29920,112303,OMP 01
01/04/2021,Compras en Internet con Tarjeta de Crédito,29920,114461,OMP 01
01/05/2021,Compras en Internet con Tarjeta de Crédito,29920,127063,OMP 01
01/06/2021,Compras en Internet con Tarjeta de Crédito,29920,126754,OMP 01
01/07/2021,Compras en Internet con Tarjeta de Crédito,29920,150584,OMP 01
01/08/2021,Compras en Internet con Tarjeta de Crédito,29920,165436,OMP 01
01/09/2021,Compras en Internet con Tarjeta de Crédito,29920,160113,OMP 01
01/10/2021,Compras en Internet con Tarjeta de Crédito,29920,159819,OMP 01
01/11/2021,Compras en Internet con Tarjeta de Crédito,29920,195451,OMP 01
01/12/2021,Compras en Internet con Tarjeta de Crédito,29920,188429,OMP 01
01/01/2022,Compras en Internet con Tarjeta de Crédito,29920,181328,OMP 01
01/02/2022,Compras en Internet con Tarjeta de Crédito,29920,148901,OMP 01
01/03/2022,Compras en Internet con Tarjeta de Crédito,29920,209461,OMP 01
01/04/2022,Compras en Internet con Tarjeta de Crédito,29920,187923,OMP 01
01/05/2022,Compras en Internet con Tarjeta de Crédito,29920,215163,OMP 01
01/06/2022,Compras en Internet con Tarjeta de Crédito,29920,211361,OMP 01
01/07/2022,Compras en Internet con Tarjeta de Crédito,29920,218065,OMP 01
01/08/2022,Compras en Internet con Tarjeta de Crédito,29920,249517,OMP 01
01/09/2022,Compras en Internet con Tarjeta de Crédito,29920,252609,OMP 01
01/10/2022,Compras en Internet con Tarjeta de Crédito,29920,282388,OMP 01
01/11/2022,Compras en Internet con Tarjeta de Crédito,29920,259126,OMP 01
01/12/2022,Compras en Internet con Tarjeta de Crédito,29920,236307,OMP 01
01/01/2023,Compras en Internet con Tarjeta de Crédito,29920,250383,OMP 01
01/02/2023,Compras en Internet con Tarjeta de Crédito,29920,249081,OMP 01
01/03/2023,Compras en Internet con Tarjeta de Crédito,29920,320555,OMP 01
01/04/2023,Compras en Internet con Tarjeta de Crédito,29920,267752,OMP 01
01/05/2023,Compras en Internet con Tarjeta de Crédito,29920,361070,OMP 01
01/06/2023,Compras en Internet con Tarjeta de Crédito,29920,339197,OMP 01
01/07/2023,Compras en Internet con Tarjeta de Crédito,29920,389937,OMP 01
01/08/2023,Compras en Internet con Tarjeta de Crédito,29920,396254,OMP 01
01/09/2023,Compras en Internet con Tarjeta de Crédito,29920,460360,OMP 01
01/10/2023,Compras en Internet con Tarjeta de Crédito,29920,609894,OMP 01
01/11/2023,Compras en Internet con Tarjeta de Crédito,29920,638811,OMP 01
01/12/2023,Compras en Internet con Tarjeta de Crédito,29920,577453,OMP 01
01/01/2024,Compras en Internet con Tarjeta de Crédito,29920,676660,OMP 01
01/02/2024,Compras en Internet con Tarjeta de Crédito,29920,712497,OMP 01
01/03/2024,Compras en Internet con Tarjeta de Crédito,29920,693359,OMP 01
01/04/2024,Compras en Internet con Tarjeta de Crédito,29920,840778,OMP 01
01/05/2024,Compras en Internet con Tarjeta de Crédito,29920,806614,OMP 01
